"molecular.formula","mz","DBE","HC","OC","NC","C","H","N","O","S","Class","AI","AImod","NOSC","DBE_O","GFE","Compound.category","fl.categories","categories","aliphatic","low.O.unsaturated","high.O.unsaturated","polyphenols","condensed.aromatics","fl_condensed.aromatics","fl_polyphenolic","fl_highly.unsat.phenolic","fl_aliphatic","fl_peptide","fl_sugar","cluster","order"
"C28H34O20N0S0",689.157067,12,1.21428571429,0.714285714286,0,28,34,0,20,0,"CHO",0,0.111111111111111,0.214285714285714,-8,54.1928571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",7809
"C28H34O21N0S0",705.151982,12,1.21428571429,0.75,0,28,34,0,21,0,"CHO",0,0.0857142857142857,0.285714285714286,-9,52.1571428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",7666
"C28H34O22N0S0",721.146896,12,1.21428571429,0.785714285714,0,28,34,0,22,0,"CHO",0,0.0588235294117647,0.357142857142857,-10,50.1214285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",7819
"C28H34O7N0S0",481.223177,12,1.21428571429,0.25,0,28,34,0,7,0,"CHO",0.238095238095238,0.346938775510204,-0.714285714285714,5,80.6571428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",13465
"C28H34O8N0S0",497.218092,12,1.21428571429,0.285714285714,0,28,34,0,8,0,"CHO",0.2,0.333333333333333,-0.642857142857143,4,78.6214285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",7820
"C28H34O9N0S0",513.213006,12,1.21428571429,0.321428571429,0,28,34,0,9,0,"CHO",0.157894736842105,0.319148936170213,-0.571428571428571,3,76.5857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",13354
"C28H35O11N1S0",560.213734,12,1.25,0.392857142857,0.0357142857142857,28,35,1,11,0,"CHON",0,0.255813953488372,-0.357142857142857,1,70.4785714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"3",7829
"C28H35O12N1S0",576.208649,12,1.25,0.428571428571,0.0357142857142857,28,35,1,12,0,"CHON",0,0.238095238095238,-0.285714285714286,0,68.4428571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"3",13359
"C28H35O13N1S0",592.203564,12,1.25,0.464285714286,0.0357142857142857,28,35,1,13,0,"CHON",0,0.219512195121951,-0.214285714285714,-1,66.4071428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"3",13468
"C28H35O14N1S0",608.198478,12,1.25,0.5,0.0357142857142857,28,35,1,14,0,"CHON",0,0.2,-0.142857142857143,-2,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"3",7828
"C28H35O15N1S0",624.193393,12,1.25,0.535714285714,0.0357142857142857,28,35,1,15,0,"CHON",0,0.179487179487179,-0.0714285714285712,-3,62.3357142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"3",13358
"C28H35O16N1S0",640.188308,12,1.25,0.571428571429,0.0357142857142857,28,35,1,16,0,"CHON",0,0.157894736842105,0,-4,60.3,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"3",13634
"C28H35O17N1S0",656.183222,12,1.25,0.607142857143,0.0357142857142857,28,35,1,17,0,"CHON",0,0.135135135135135,0.0714285714285716,-5,58.2642857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",13561
"C28H36O10N0S0",531.223571,11,1.28571428571,0.357142857143,0,28,36,0,10,0,"CHO",0.0555555555555556,0.260869565217391,-0.571428571428571,1,76.5857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",13630
"C28H36O11N0S0",547.218485,11,1.28571428571,0.392857142857,0,28,36,0,11,0,"CHO",0,0.244444444444444,-0.5,0,74.55,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",7982
"C28H36O12N0S0",563.2134,11,1.28571428571,0.428571428571,0,28,36,0,12,0,"CHO",0,0.227272727272727,-0.428571428571429,-1,72.5142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8117
"C28H36O13N0S0",579.208315,11,1.28571428571,0.464285714286,0,28,36,0,13,0,"CHO",0,0.209302325581395,-0.357142857142857,-2,70.4785714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",13633
"C28H36O14N0S0",595.203229,11,1.28571428571,0.5,0,28,36,0,14,0,"CHO",0,0.19047619047619,-0.285714285714286,-3,68.4428571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8118
"C28H36O15N0S0",611.198144,11,1.28571428571,0.535714285714,0,28,36,0,15,0,"CHO",0,0.170731707317073,-0.214285714285714,-4,66.4071428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",13560
"C28H36O16N0S0",627.193059,11,1.28571428571,0.571428571429,0,28,36,0,16,0,"CHO",0,0.15,-0.142857142857143,-5,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",13466
"C28H36O17N0S0",643.187973,11,1.28571428571,0.607142857143,0,28,36,0,17,0,"CHO",0,0.128205128205128,-0.0714285714285712,-6,62.3357142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",13355
"C28H36O18N0S0",659.182888,11,1.28571428571,0.642857142857,0,28,36,0,18,0,"CHO",0,0.105263157894737,0,-7,60.3,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",13463
"C28H36O19N0S0",675.177802,11,1.28571428571,0.678571428571,0,28,36,0,19,0,"CHO",0,0.0810810810810811,0.0714285714285716,-8,58.2642857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",7657
"C28H36O20N0S0",691.172717,11,1.28571428571,0.714285714286,0,28,36,0,20,0,"CHO",0,0.0555555555555556,0.142857142857143,-9,56.2285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",7810
"C28H36O21N0S0",707.167632,11,1.28571428571,0.75,0,28,36,0,21,0,"CHO",0,0.0285714285714286,0.214285714285714,-10,54.1928571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",13464
"C28H36O7N0S0",483.238827,11,1.28571428571,0.25,0,28,36,0,7,0,"CHO",0.19047619047619,0.306122448979592,-0.785714285714286,4,82.6928571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",13348
"C28H36O8N0S0",499.233742,11,1.28571428571,0.285714285714,0,28,36,0,8,0,"CHO",0.15,0.291666666666667,-0.714285714285714,3,80.6571428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",13455
"C28H36O9N0S0",515.228656,11,1.28571428571,0.321428571429,0,28,36,0,9,0,"CHO",0.105263157894737,0.276595744680851,-0.642857142857143,2,78.6214285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",7490
"C28H37O11N1S0",562.229384,11,1.32142857143,0.392857142857,0.0357142857142857,28,37,1,11,0,"CHON",0,0.209302325581395,-0.428571428571429,0,72.5142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"3",13077
"C28H37O12N1S0",578.224299,11,1.32142857143,0.428571428571,0.0357142857142857,28,37,1,12,0,"CHON",0,0.19047619047619,-0.357142857142857,-1,70.4785714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"3",13078
"C28H37O13N1S0",594.219214,11,1.32142857143,0.464285714286,0.0357142857142857,28,37,1,13,0,"CHON",0,0.170731707317073,-0.285714285714286,-2,68.4428571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"3",13219
"C28H37O14N1S0",610.214128,11,1.32142857143,0.5,0.0357142857142857,28,37,1,14,0,"CHON",0,0.15,-0.214285714285714,-3,66.4071428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"3",13227
"C28H37O15N1S0",626.209043,11,1.32142857143,0.535714285714,0.0357142857142857,28,37,1,15,0,"CHON",0,0.128205128205128,-0.142857142857143,-4,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"3",13228
"C28H37O16N1S0",642.203958,11,1.32142857143,0.571428571429,0.0357142857142857,28,37,1,16,0,"CHON",0,0.105263157894737,-0.0714285714285712,-5,62.3357142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"3",7479
"C28H38O10N0S0",533.239221,10,1.35714285714,0.357142857143,0,28,38,0,10,0,"CHO",0,0.217391304347826,-0.642857142857143,0,78.6214285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",13069
"C28H38O11N0S0",549.234136,10,1.35714285714,0.392857142857,0,28,38,0,11,0,"CHO",0,0.2,-0.571428571428571,-1,76.5857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",13220
"C28H38O12N0S0",565.22905,10,1.35714285714,0.428571428571,0,28,38,0,12,0,"CHO",0,0.181818181818182,-0.5,-2,74.55,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",7480
"C28H38O13N0S0",581.223965,10,1.35714285714,0.464285714286,0,28,38,0,13,0,"CHO",0,0.162790697674419,-0.428571428571429,-3,72.5142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",13070
"C28H38O14N0S0",597.218879,10,1.35714285714,0.5,0,28,38,0,14,0,"CHO",0,0.142857142857143,-0.357142857142857,-4,70.4785714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8398
"C28H38O15N0S0",613.213794,10,1.35714285714,0.535714285714,0,28,38,0,15,0,"CHO",0,0.121951219512195,-0.285714285714286,-5,68.4428571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8469
"C28H38O16N0S0",629.208709,10,1.35714285714,0.571428571429,0,28,38,0,16,0,"CHO",0,0.1,-0.214285714285714,-6,66.4071428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8399
"C28H38O17N0S0",645.203623,10,1.35714285714,0.607142857143,0,28,38,0,17,0,"CHO",0,0.0769230769230769,-0.142857142857143,-7,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8470
"C28H38O18N0S0",661.198538,10,1.35714285714,0.642857142857,0,28,38,0,18,0,"CHO",0,0.0526315789473684,-0.0714285714285712,-8,62.3357142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8407
"C28H38O19N0S0",677.193452,10,1.35714285714,0.678571428571,0,28,38,0,19,0,"CHO",0,0.027027027027027,0,-9,60.3,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"2",8477
"C28H38O7N0S0",485.254477,10,1.35714285714,0.25,0,28,38,0,7,0,"CHO",0.142857142857143,0.26530612244898,-0.857142857142857,3,84.7285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8408
"C28H38O8N0S0",501.249392,10,1.35714285714,0.285714285714,0,28,38,0,8,0,"CHO",0.1,0.25,-0.785714285714286,2,82.6928571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8478
"C28H38O9N0S0",517.244306,10,1.35714285714,0.321428571429,0,28,38,0,9,0,"CHO",0.0526315789473684,0.234042553191489,-0.714285714285714,1,80.6571428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8202
"C28H39O10N1S0",548.25012,10,1.39285714286,0.357142857143,0.0357142857142857,28,39,1,10,0,"CHON",0,0.181818181818182,-0.571428571428571,0,76.5857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8303
"C28H39O11N1S0",564.245035,10,1.39285714286,0.392857142857,0.0357142857142857,28,39,1,11,0,"CHON",0,0.162790697674419,-0.5,-1,74.55,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8203
"C28H39O12N1S0",580.239949,10,1.39285714286,0.428571428571,0.0357142857142857,28,39,1,12,0,"CHON",0,0.142857142857143,-0.428571428571429,-2,72.5142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8304
"C28H39O13N1S0",596.234864,10,1.39285714286,0.464285714286,0.0357142857142857,28,39,1,13,0,"CHON",0,0.121951219512195,-0.357142857142857,-3,70.4785714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8213
"C28H39O14N1S0",612.229778,10,1.39285714286,0.5,0.0357142857142857,28,39,1,14,0,"CHON",0,0.1,-0.285714285714286,-4,68.4428571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8313
"C28H39O15N1S0",628.224693,10,1.39285714286,0.535714285714,0.0357142857142857,28,39,1,15,0,"CHON",0,0.0769230769230769,-0.214285714285714,-5,66.4071428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"3",8214
"C28H39O16N1S0",644.219608,10,1.39285714286,0.571428571429,0.0357142857142857,28,39,1,16,0,"CHON",0,0.0526315789473684,-0.142857142857143,-6,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"3",8314
"C28H40O10N0S0",535.254871,9,1.42857142857,0.357142857143,0,28,40,0,10,0,"CHO",0,0.173913043478261,-0.714285714285714,-1,80.6571428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8400
"C28H40O11N0S0",551.249786,9,1.42857142857,0.392857142857,0,28,40,0,11,0,"CHO",0,0.155555555555556,-0.642857142857143,-2,78.6214285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8471
"C28H40O12N0S0",567.2447,9,1.42857142857,0.428571428571,0,28,40,0,12,0,"CHO",0,0.136363636363636,-0.571428571428571,-3,76.5857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8401
"C28H40O13N0S0",583.239615,9,1.42857142857,0.464285714286,0,28,40,0,13,0,"CHO",0,0.116279069767442,-0.5,-4,74.55,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8472
"C28H40O14N0S0",599.234529,9,1.42857142857,0.5,0,28,40,0,14,0,"CHO",0,0.0952380952380952,-0.428571428571429,-5,72.5142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8409
"C28H40O15N0S0",615.229444,9,1.42857142857,0.535714285714,0,28,40,0,15,0,"CHO",0,0.0731707317073171,-0.357142857142857,-6,70.4785714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8479
"C28H40O16N0S0",631.224359,9,1.42857142857,0.571428571429,0,28,40,0,16,0,"CHO",0,0.05,-0.285714285714286,-7,68.4428571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8410
"C28H40O17N0S0",647.219273,9,1.42857142857,0.607142857143,0,28,40,0,17,0,"CHO",0,0.0256410256410256,-0.214285714285714,-8,66.4071428571428,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8480
"C28H40O18N0S0",663.214188,9,1.42857142857,0.642857142857,0,28,40,0,18,0,"CHO",0,0,-0.142857142857143,-9,64.3714285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8204
"C28H40O7N0S0",487.270127,9,1.42857142857,0.25,0,28,40,0,7,0,"CHO",0.0952380952380952,0.224489795918367,-0.928571428571429,2,86.7642857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8305
"C28H40O8N0S0",503.265042,9,1.42857142857,0.285714285714,0,28,40,0,8,0,"CHO",0.05,0.208333333333333,-0.857142857142857,1,84.7285714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8205
"C28H40O9N0S0",519.259956,9,1.42857142857,0.321428571429,0,28,40,0,9,0,"CHO",0,0.191489361702128,-0.785714285714286,0,82.6928571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8306
"C28H41O10N1S0",550.26577,9,1.46428571429,0.357142857143,0.0357142857142857,28,41,1,10,0,"CHON",0,0.136363636363636,-0.642857142857143,-1,78.6214285714286,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8215
"C28H41O11N1S0",566.260685,9,1.46428571429,0.392857142857,0.0357142857142857,28,41,1,11,0,"CHON",0,0.116279069767442,-0.571428571428571,-2,76.5857142857143,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8315
"C28H41O12N1S0",582.255599,9,1.46428571429,0.428571428571,0.0357142857142857,28,41,1,12,0,"CHON",0,0.0952380952380952,-0.5,-3,74.55,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8216
"C28H41O13N1S0",598.250514,9,1.46428571429,0.464285714286,0.0357142857142857,28,41,1,13,0,"CHON",0,0.0731707317073171,-0.428571428571429,-4,72.5142857142857,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","low O unsaturated",0,1,0,0,0,0,0,1,0,0,0,"4",8316
"C28H41O14N1S0",614.245428,9,1.46428571429,0.5,0.0357142857142857,28,41,1,14,0,"CHON",0,0.05,-0.357142857142857,-5,70.4785714285714,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",7966
"C28H41O15N1S0",630.240343,9,1.46428571429,0.535714285714,0.0357142857142857,28,41,1,15,0,"CHON",0,0.0256410256410256,-0.285714285714286,-6,68.4428571428572,"Highly_Unsaturated_and_Phenolic","highly.unsat.phenolic","high O unsaturated",0,0,1,0,0,0,0,1,0,0,0,"4",8098
"C28H42O10N0S0",537.270521,8,1.5,0.357142857143,0,28,42,0,10,0,"CHO",0,0.130434782608696,-0.785714285714286,-2,82.6928571428572,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",8099
"C28H42O11N0S0",553.265436,8,1.5,0.392857142857,0,28,42,0,11,0,"CHO",0,0.111111111111111,-0.714285714285714,-3,80.6571428571428,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",13553
"C28H42O12N0S0",569.26035,8,1.5,0.428571428571,0,28,42,0,12,0,"CHO",0,0.0909090909090909,-0.642857142857143,-4,78.6214285714286,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",13558
"C28H42O13N0S0",585.255265,8,1.5,0.464285714286,0,28,42,0,13,0,"CHO",0,0.0697674418604651,-0.571428571428571,-5,76.5857142857143,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",13627
"C28H42O14N0S0",601.250179,8,1.5,0.5,0,28,42,0,14,0,"CHO",0,0.0476190476190476,-0.5,-6,74.55,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",13631
"C28H42O15N0S0",617.245094,8,1.5,0.535714285714,0,28,42,0,15,0,"CHO",0,0.024390243902439,-0.428571428571429,-7,72.5142857142857,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",8110
"C28H42O16N0S0",633.240009,8,1.5,0.571428571429,0,28,42,0,16,0,"CHO",0,0,-0.357142857142857,-8,70.4785714285714,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",13557
"C28H42O7N0S0",489.285777,8,1.5,0.25,0,28,42,0,7,0,"CHO",0.0476190476190476,0.183673469387755,-1,1,88.8,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",8226
"C28H42O8N0S0",505.280692,8,1.5,0.285714285714,0,28,42,0,8,0,"CHO",0,0.166666666666667,-0.928571428571429,0,86.7642857142857,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",8326
"C28H42O9N0S0",521.275606,8,1.5,0.321428571429,0,28,42,0,9,0,"CHO",0,0.148936170212766,-0.857142857142857,-1,84.7285714285714,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",8327
"C28H43O10N1S0",552.28142,8,1.53571428571,0.357142857143,0.0357142857142857,28,43,1,10,0,"CHON",0,0.0909090909090909,-0.714285714285714,-2,80.6571428571428,"Peptide","peptide","aliphatic",1,0,0,0,0,0,0,0,0,1,0,"4",13689
"C28H43O11N1S0",568.276335,8,1.53571428571,0.392857142857,0.0357142857142857,28,43,1,11,0,"CHON",0,0.0697674418604651,-0.642857142857143,-3,78.6214285714286,"Peptide","peptide","aliphatic",1,0,0,0,0,0,0,0,0,1,0,"4",8336
"C28H43O12N1S0",584.271249,8,1.53571428571,0.428571428571,0.0357142857142857,28,43,1,12,0,"CHON",0,0.0476190476190476,-0.571428571428571,-4,76.5857142857143,"Peptide","peptide","aliphatic",1,0,0,0,0,0,0,0,0,1,0,"4",13692
"C28H43O13N1S0",600.266164,8,1.53571428571,0.464285714286,0.0357142857142857,28,43,1,13,0,"CHON",0,0.024390243902439,-0.5,-5,74.55,"Peptide","peptide","aliphatic",1,0,0,0,0,0,0,0,0,1,0,"4",13736
"C28H44O10N0S0",539.286171,7,1.57142857143,0.357142857143,0,28,44,0,10,0,"CHO",0,0.0869565217391304,-0.857142857142857,-3,84.7285714285714,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",13693
"C28H44O11N0S0",555.281086,7,1.57142857143,0.392857142857,0,28,44,0,11,0,"CHO",0,0.0666666666666667,-0.785714285714286,-4,82.6928571428572,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",13730
"C28H44O12N0S0",571.276,7,1.57142857143,0.428571428571,0,28,44,0,12,0,"CHO",0,0.0454545454545455,-0.714285714285714,-5,80.6571428571428,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",8416
"C28H44O13N0S0",587.270915,7,1.57142857143,0.464285714286,0,28,44,0,13,0,"CHO",0,0.0232558139534884,-0.642857142857143,-6,78.6214285714286,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",8485
"C28H44O14N0S0",603.26583,7,1.57142857143,0.5,0,28,44,0,14,0,"CHO",0,0,-0.571428571428571,-7,76.5857142857143,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",8417
"C28H44O8N0S0",507.296342,7,1.57142857143,0.285714285714,0,28,44,0,8,0,"CHO",0,0.125,-1,-1,88.8,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",8486
"C28H44O9N0S0",523.291256,7,1.57142857143,0.321428571429,0,28,44,0,9,0,"CHO",0,0.106382978723404,-0.928571428571429,-2,86.7642857142857,"Aliphatic","aliphatic","aliphatic",1,0,0,0,0,0,0,0,1,0,0,"4",8224
