site.name,sample.name,series,year,campaign,julian.day,sampling.date,sample.type,sample.type.year,lat,long,temp.water.ysi,do.cor.perc.ysi,ph.ysi,DOC,bact.abundance
NA,RO2-36,RO2,2016,1,156,2016-06-04,Reservoir,RO2,50.65737,-63.2671,3.62,72.0469193665119,5.85,6.3872590108969,NA
NA,RO2-36D,RO2,2016,1,156,2016-06-04,Deep,Deep,50.65737,-63.2671,NA,NA,NA,NA,979416.666666667
NA,RO2-37,RO2,2016,1,156,2016-06-04,Reservoir,RO2,50.74194,-63.23214,3.6,71.9118906531253,6.06,6.02106035205365,1058300
NA,RO2-37.1,RO2,2016,1,156,2016-06-04,Reservoir,RO2,50.73991,-63.20988,5.5,80.4492725294226,6.11,NA,NA
NA,RO2-37.2,RO2,2016,1,156,2016-06-04,Reservoir,RO2,50.70815,-63.21691,5.38,73.8972356726834,5.99,NA,NA
NA,RO2-38,RO2,2016,1,156,2016-06-04,Reservoir,RO2,50.72093,-63.26571,7.71,99.5991468750685,5.53,7.19457250628667,1442250
NA,RO2-40,RO2,2016,1,162,2016-06-10,Reservoir,RO2,51.08335,-63.38289,8.27,112.092864781053,6.6,6.52294635373009,1687500
NA,RO2-41,RO2,2016,1,162,2016-06-10,Reservoir,RO2,51.0348,-63.29682,7.81,101.139678513907,6.28,7.07198239731769,1634250
NA,RO2-42,RO2,2016,1,162,2016-06-10,Reservoir,RO2,51.05873,-63.19751,7.63,102.139373521458,6.92,6.09807208717519,1634500
NA,RO2-43,RO2,2016,1,162,2016-06-10,Reservoir,RO2,51.03102,-63.39302,8.44,108.91347218566,6.54,6.89019279128248,1626250
NA,RO2-44,RO2,2016,1,162,2016-06-10,Reservoir,RO2,50.96748,-63.2967,7.92,113.512740789142,6.31,6.14941324392288,1613000
NA,RO2-45,RO2,2016,1,164,2016-06-12,Reservoir,RO2,50.94175,-63.34061,10.4,105.636996333629,6.58,6.13736378876781,1644500
NA,SW24,NA,2016,1,162,2016-06-10,Soilwater,Soilwater,51.21285,-63.92264,NA,NA,NA,16.5387465593902,NA
NA,SW25,NA,2016,1,162,2016-06-10,Soilwater,Soilwater,51.20954,-63.42093,NA,NA,NA,11.2142705907262,29325000
NA,SW26,NA,2016,1,163,2016-06-11,Soilwater,Soilwater,51.36657,-63.87721,NA,NA,NA,NA,283100000
NA,SW27,NA,2016,1,163,2016-06-11,Soilwater,Soilwater,51.36616,-63.87573,NA,NA,NA,NA,111300000
NA,SW28,NA,2016,1,164,2016-06-12,Soilwater,Soilwater,51.20215,-63.92329,NA,NA,NA,3.44907897522761,15622500
NA,SW30,NA,2016,1,164,2016-06-12,Soilwater,Soilwater,51.18623,-63.93188,NA,NA,NA,6.39477027313148,10600833.3333333
NA,SW31,NA,2016,1,167,2016-06-15,Soilwater,Soilwater,51.30344,-63.86294,NA,NA,NA,8.33156891806055,171975000
NA,SW32,NA,2016,1,165,2016-06-13,Soilwater,Soilwater,51.30254,-63.87091,NA,NA,NA,14.2414778742325,NA
NA,T47,TR,2016,1,166,2016-06-14,Tributary,Tributary,50.3108,-63.66121,9.82,104.746313916249,6.05,6.73300868092314,1202550
NA,T48,TR,2016,1,166,2016-06-14,Tributary,Tributary,50.32102,-63.720285,9.75,100.483064754186,5.6,12.1665255134448,1437250
NA,T48.1,TR,2016,1,166,2016-06-14,Tributary,Tributary,50.32078,-63.726749,10.97,97.4261331335269,5.51,NA,NA
NA,T49_C1,TR,2016,1,167,2016-06-15,Tributary,Tributary,50.42892,-63.21438,8.05,90.2345774631917,4.8,15.028583527419,1175500
NA,HW33,NA,2016,2,217,2016-08-04,Hyporheic,Hyporheic,51.36618,-63.87583,NA,NA,NA,5.34758007477013,NA
NA,HW34,NA,2016,2,217,2016-08-04,Hyporheic,Hyporheic,51.36654,-63.87719,NA,NA,NA,4.19167424472062,NA
NA,HW35,NA,2016,2,218,2016-08-05,Hyporheic,Hyporheic,51.21284,-63.92261,NA,NA,NA,1.86167525512782,NA
NA,HW36,NA,2016,2,218,2016-08-05,Hyporheic,Hyporheic,51.2095,-63.92092,NA,NA,NA,1.80862887743761,NA
NA,HW37,NA,2016,2,220,2016-08-07,Hyporheic,Hyporheic,51.20212,-63.9233,NA,NA,NA,6.76619177528544,NA
NA,HW40,NA,2016,2,222,2016-08-09,Hyporheic,Hyporheic,51.303572,-63.869197,NA,NA,NA,0.98666262503789,NA
NA,HW41,NA,2016,2,222,2016-08-09,Hyporheic,Hyporheic,51.30254,-63.87091,NA,NA,NA,4.98534909568556,NA
NA,HW42,NA,2016,2,223,2016-08-10,Hyporheic,Hyporheic,51.30536,-63.8649,NA,NA,NA,1.16095786602001,NA
NA,HW43,NA,2016,2,223,2016-08-10,Hyporheic,Hyporheic,51.30408,-63.85194,NA,NA,NA,6.37011215519855,NA
NA,L330_C2,L,2016,2,218,2016-08-05,Lake,Lake,51.18157,-63.92587,18.86,95.2039243708011,5.9,3.53693038294433,5831333.33333333
NA,L331,L,2016,2,218,2016-08-05,Lake,Lake,51.18164,-63.92405,19.05,87.2206035971295,5.54,4.21390320299081,1559300
NA,L332,L,2016,2,224,2016-08-11,Lake,Lake,51.18935,-63.90314,17.98,104.924251814911,6.4,4.03859755481459,679166.666666667
NA,L333,L,2016,2,224,2016-08-11,Lake,Lake,51.18164,-63.89855,17.22,105.931331257087,6.42,4.18813781954128,707166.666666667
NA,L334,L,2016,2,224,2016-08-11,Lake,Lake,51.19883,-63.90014,17.87,107.412364283825,6.39,5.53248459129029,948357.142857143
NA,L335.1,L,2016,2,225,2016-08-12,Lake,Lake,50.58389,-63.46034,20.45,101.064689354512,5.54,4.97221380216227,631109.090909091
NA,L335.2,L,2016,2,225,2016-08-12,Lake,Lake,50.46998,-63.58385,20.23,109.355486567206,5.72,4.97170859856522,NA
NA,L336.1,L,2016,2,225,2016-08-12,Lake,Lake,50.56269,-63.31368,20.99,112.012467464386,5.85,5.58098413660705,NA
NA,L336.2,L,2016,2,225,2016-08-12,Lake,Lake,50.51064,-63.41678,20.22,110.321934666309,5.77,4.86308982519956,552650
NA,L337,L,2016,2,229,2016-08-16,Lake,Lake,50.98176,-63.22106,16,106.107620897433,5.88,4.24472062241083,537050
NA,L338,L,2016,2,229,2016-08-16,Lake,Lake,50.64779,-63.34495,19.73,106.679221047388,5.6,5.81085177326463,754964.285714286
NA,LR69,LR,2016,2,219,2016-08-06,River,Downriver,50.32419,-63.36647,14.71,105.975890348739,5.98,5.10609275538042,1411433.33333333
NA,LR69.1,LR,2016,2,219,2016-08-06,River,Downriver,50.32837,-63.36567,14.17,102.658632527596,6.04,NA,NA
NA,LR69.2,LR,2016,2,219,2016-08-06,River,Downriver,50.309,-63.345,15.08,112.783627614136,6.13,NA,NA
NA,LR69.3,LR,2016,2,219,2016-08-06,River,Downriver,50.31707,-63.3116,15.37,105.76691080818,6.19,NA,NA
NA,LR70,LR,2016,2,219,2016-08-06,River,Downriver,50.32811,-63.28559,12.38,117.242279534085,6.71,3.33550065019506,3599000
NA,LR70.1,LR,2016,2,219,2016-08-06,River,Downriver,50.35756,-63.2673,16.06,99.0884091215721,6.14,NA,NA
NA,LR71,LR,2016,2,219,2016-08-06,River,Downriver,50.38126,-63.26665,14.45,98.937738758963,5.74,5.83174952485746,1752875
NA,LR71.1,LR,2016,2,219,2016-08-06,River,Downriver,50.37835,-63.26604,14.5,95.3023669231969,5.94,NA,NA
NA,LR72,LR,2016,2,222,2016-08-09,HeadwaterLakes,HeadwaterLakes,52.35541,-63.99129,15.75,114.495879642521,6.22,7.30269080724217,2912000
NA,LR73,LR,2016,2,224,2016-08-11,HeadwaterLakes,HeadwaterLakes,52.087,-63.83802,17.39,101.993108479517,6.49,5.21706511953586,1401000
NA,LR74,LR,2016,2,224,2016-08-11,HeadwaterLakes,HeadwaterLakes,52.05544,-63.68134,18.02,111.969882752794,6.5,5.19505851755527,1333000
NA,LR75,LR,2016,2,224,2016-08-11,River,Downriver,50.36592,-63.58032,17.51,110.24574782377,6.4,5.80924277283185,2279166.66666667
NA,LR76,LR,2016,2,224,2016-08-11,River,Downriver,50.31158,-63.48806,16.06,108.299294251731,6.33,5.99979993998199,1777625
NA,LR78,LR,2016,2,227,2016-08-14,River,Upriver,52.0563,-63.84025,16.17,112.434257189002,5.94,5.29099727190058,363534.965034965
NA,LR78.1,LR,2016,2,227,2016-08-14,River,Upriver,52.05368,-63.83506,16.2,111.34464342107,6.15,NA,NA
NA,LR78.2,LR,2016,2,227,2016-08-14,River,Upriver,52.05176,-63.83448,16.22,108.303590227701,6.3,NA,NA
NA,LR79,LR,2016,2,227,2016-08-14,River,Upriver,51.97254,-63.7764,15.94,116.615440548066,6.33,5.49064719415825,1304900
NA,LR79.1,LR,2016,2,227,2016-08-14,River,Upriver,51.97003,-63.77479,15.98,113.977280283659,6.38,NA,NA
NA,LR79.2,LR,2016,2,227,2016-08-14,River,Upriver,51.96289,-63.77242,16.03,110.152802845211,6.3,NA,NA
NA,LR80,LR,2016,2,227,2016-08-14,River,Upriver,51.65284,-63.71143,15.75,120.368855893418,6.43,5.62168650595179,1559500
NA,LR80.1,LR,2016,2,227,2016-08-14,River,Upriver,51.65123,-63.71127,15.76,115.23100140464,6.48,NA,NA
NA,LR80.2,LR,2016,2,227,2016-08-14,River,Upriver,51.64958,-63.71027,15.78,124.710078695182,5.56,NA,NA
NA,LR81,LR,2016,2,228,2016-08-15,River,Upriver,51.38453,-63.58796,16.1,115.70997762803,6.28,5.55116534960488,1649875
NA,LR81.1,LR,2016,2,228,2016-08-15,River,Upriver,51.3836,-63.58709,16.29,107.695195750463,6.51,NA,NA
NA,LR82,LR,2016,2,228,2016-08-15,River,Upriver,51.30368,-63.39272,15.94,114.051982502418,6.54,5.6221866559968,1659250
NA,LR82.1,LR,2016,2,228,2016-08-15,River,Upriver,51.30305,-63.39107,15.97,111.338232607901,6.57,NA,NA
NA,LR83,LR,2016,2,228,2016-08-15,River,Upriver,51.25053,-63.34344,16.2,112.31509496279,6.4,5.66069820946284,1676750
NA,LR83.1,LR,2016,2,228,2016-08-15,River,Upriver,51.24971,-63.34353,16.11,105.21384093813,6.54,NA,NA
NA,LR84,LR,2016,2,228,2016-08-15,River,Upriver,51.18727,-63.36077,16.27,123.427220560451,6.27,5.62418725617685,2543409.09090909
NA,LR84.1,LR,2016,2,228,2016-08-15,River,Upriver,51.18705,-63.36074,16.26,130.326720184372,6.48,NA,NA
NA,LR85,LR,2016,2,229,2016-08-16,River,Downriver,50.30941,-63.62207,15.98,112.178555795949,6.39,5.55516654996499,1876071.42857143
NA,LR85.1,LR,2016,2,229,2016-08-16,River,Downriver,50.30907,-63.63949,15.96,114.896219471123,6.44,NA,NA
NA,LR85.2,LR,2016,2,229,2016-08-16,River,Downriver,50.30453,-63.65939,15.745,114.612966765215,6.45,NA,NA
NA,LR85.3,LR,2016,2,229,2016-08-16,River,Downriver,50.30895,-63.70796,15.73,114.205269635126,6.42,NA,NA
NA,LR85.4,LR,2016,2,229,2016-08-16,River,Downriver,50.31747,-63.7329,16.28,112.762433450785,6.52,NA,NA
NA,LR85.5,LR,2016,2,229,2016-08-16,River,Downriver,50.32151,-63.75546,15.94,109.594425771944,6.48,NA,NA
NA,LR86,LR,2016,2,229,2016-08-16,River,Downriver,50.31247,-63.77887,16.02,112.692056324614,6.56,5.54166249874963,1625375
NA,M17,ES,2016,2,227,2016-08-14,Marine,Marine,50.28684,-63.84786,15.71,NA,7.18,3.08780438516722,NA
NA,M18,ES,2016,2,227,2016-08-14,Marine,Marine,50.28551,-63.85236,14.9,NA,7.5,2.00313226230171,NA
NA,M19,ES,2016,2,227,2016-08-14,Marine,Marine,50.26292,-63.85185,14,NA,7.8,1.15540062645246,NA
NA,M20,ES,2016,2,227,2016-08-14,Marine,Marine,50.2596,-63.84907,7.96,NA,7.8,0.318783469738305,NA
NA,M21,ES,2016,2,227,2016-08-14,Marine,Marine,50.17935,-63.83169,7.53,NA,7.89,0.252601798524806,NA
PR-02B,PR33,PR,2016,2,217,2016-08-04,Stream,Stream,51.36618,-63.87583,NA,NA,NA,3.56522178437911,3441273.68421053
PR-02B,PR33.1,PR,2016,2,217,2016-08-04,Stream,Stream,51.36618,-63.87583,10.66,103.14508079213,6.16,NA,NA
PR-02B,PR33.2,PR,2016,2,217,2016-08-04,Stream,Stream,51.36618,-63.87583,10.68,101.296055875574,6.22,NA,NA
PR-01A,PR34,PR,2016,2,217,2016-08-04,Stream,Stream,51.36654,-63.87719,NA,NA,NA,3.75820955845206,942857.142857143
PR-01A,PR34.1,PR,2016,2,217,2016-08-04,Stream,Stream,51.36654,-63.87719,10.76,101.628585011248,6.14,NA,NA
PR-01A,PR34.2,PR,2016,2,217,2016-08-04,Stream,Stream,51.36654,-63.87719,10.76,102.437595674807,6.1,NA,NA
PR-01A,PR34.3,PR,2016,2,217,2016-08-04,Stream,Stream,51.36654,-63.87719,16.2,NA,6.6,NA,NA
PR-04A,PR35,PR,2016,2,218,2016-08-05,Stream,Stream,51.21284,-63.92261,NA,NA,NA,3.3747600282914,1830000
PR-04A,PR35.1,PR,2016,2,218,2016-08-05,Stream,Stream,51.21284,-63.92261,13.93,84.7543788999537,6.33,NA,NA
PR-04A,PR35.2,PR,2016,2,218,2016-08-05,Stream,Stream,51.21284,-63.92261,13.98,106.292371958199,6.44,NA,NA
PR-03B,PR36,PR,2016,2,218,2016-08-05,Stream,Stream,51.2095,-63.92092,NA,NA,NA,3.51823784985349,653700
PR-03B,PR36.1,PR,2016,2,218,2016-08-05,Stream,Stream,51.2095,-63.92092,14.35,73.5755961724579,6.44,NA,NA
PR-03B,PR36.2,PR,2016,2,218,2016-08-05,Stream,Stream,51.2095,-63.92092,13.65,97.5216993817478,6.32,NA,NA
PR-06B,PR37,PR,2016,2,220,2016-08-07,Stream,Stream,51.20212,-63.9233,NA,NA,NA,7.23047388097403,NA
PR-06B,PR37.1,PR,2016,2,220,2016-08-07,Stream,Stream,51.20212,-63.9233,10.32,105.733502541656,6.25,NA,NA
PR-06B,PR37.2,PR,2016,2,220,2016-08-07,Stream,Stream,51.20212,-63.9233,10.33,94.7218412168297,6.38,NA,NA
PR-05A,PR38,PR,2016,2,220,2016-08-07,Stream,Stream,51.20287,-63.92476,NA,NA,NA,6.81721733858745,NA
PR-05A,PR38.1,PR,2016,2,220,2016-08-07,Stream,Stream,51.20287,-63.92476,10.62,97.6507393160468,6.16,NA,NA
PR-05A,PR38.2,PR,2016,2,220,2016-08-07,Stream,Stream,51.20287,-63.92476,10.64,83.7554352683046,6.13,NA,NA
PR-07S,PR39,PR,2016,2,220,2016-08-07,Stream,Stream,51.18631,-63.93174,NA,NA,NA,6.80711326664646,NA
PR-07S,PR39.1,PR,2016,2,220,2016-08-07,Stream,Stream,51.18631,-63.93174,16.53,65.7102345264395,5.04,NA,NA
PR-07S,PR39.2,PR,2016,2,220,2016-08-07,Stream,Stream,51.18631,-63.93174,17.17,91.3522611792537,4.99,NA,NA
PR-10B,PR40,PR,2016,2,222,2016-08-09,Stream,Stream,51.303572,-63.869197,NA,NA,NA,5.31676265535011,1156083.33333333
PR-10B,PR40.1,PR,2016,2,222,2016-08-09,Stream,Stream,51.303572,-63.869197,14.49,95.1596192892429,6.76,NA,NA
PR-10B,PR40.2,PR,2016,2,222,2016-08-09,Stream,Stream,51.303572,-63.869197,14.39,92.5553282291173,6.84,NA,NA
PR-09A,PR41,PR,2016,2,222,2016-08-09,Stream,Stream,51.30254,-63.87091,NA,NA,NA,5.14852985753259,1038000
PR-09A,PR41.1,PR,2016,2,222,2016-08-09,Stream,Stream,51.30254,-63.87091,15.98,91.1636005919351,6.59,NA,NA
PR-09A,PR41.2,PR,2016,2,222,2016-08-09,Stream,Stream,51.30254,-63.87091,15.93,80.0297309680289,6.47,NA,NA
PR-11A,PR42,PR,2016,2,223,2016-08-10,Stream,Stream,51.30536,-63.8649,NA,NA,NA,6.44185106597959,1743750
PR-11A,PR42.1,PR,2016,2,223,2016-08-10,Stream,Stream,51.30536,-63.8649,14.1,68.2089849065942,6.99,NA,NA
PR-11A,PR42.2,PR,2016,2,223,2016-08-10,Stream,Stream,51.30536,-63.8649,15.67,NA,6.74,NA,NA
PR-11A,PR42.3,PR,2016,2,223,2016-08-10,Stream,Stream,51.30536,-63.8649,16.2,NA,6.6,NA,NA
PR-12B,PR43,PR,2016,2,223,2016-08-10,Stream,Stream,51.30408,-63.85194,NA,NA,NA,6.03162574517531,1437200
PR-12B,PR43.1,PR,2016,2,223,2016-08-10,Stream,Stream,51.30408,-63.85194,17.55,92.8049137881876,6.45,NA,NA
PR-12B,PR43.2,PR,2016,2,223,2016-08-10,Stream,Stream,51.30408,-63.85194,17.56,92.8241253857649,6.47,NA,NA
PR-12B,PR43.3,PR,2016,2,223,2016-08-10,Stream,Stream,51.30408,-63.85194,17.56,92.8241253857649,6.51,NA,NA
NA,RO1-07,RO1,2016,2,215,2016-08-03,Reservoir,RO1,50.46215,-63.22967,18.54,98.603648660769,6.15,5.99879963989197,4209000
NA,RO1-07-4m,RO1,2016,2,215,2016-08-08,Deep,Deep,50.46246,-63.23102,16.01,NA,NA,NA,NA
NA,RO1-08,RO1,2016,2,217,2016-08-04,Reservoir,RO1,50.62074,-63.16989,13.21,95.1932563165325,5.62,5.89776933079924,2624666.66666667
NA,RO1-08.1,RO1,2016,2,217,2016-08-04,Reservoir,RO1,50.60968,-63.17482,NA,NA,NA,NA,NA
NA,RO1-08.2,RO1,2016,2,217,2016-08-04,Reservoir,RO1,50.60252,-63.17695,13.6,90.2414343432242,5.92,NA,NA
NA,RO1-08.3,RO1,2016,2,217,2016-08-04,Reservoir,RO1,50.59458,-63.17708,13.17,92.2527296671368,5.98,NA,NA
NA,RO1-08.4,RO1,2016,2,217,2016-08-04,Reservoir,RO1,50.58761,-63.18098,13.13,91.965454113178,5.89,NA,NA
NA,RO1-08.5,RO1,2016,2,217,2016-08-04,Reservoir,RO1,50.58266,-63.1842,13.176,92.6056539074151,6,NA,NA
NA,RO1-08.6,RO1,2016,2,217,2016-08-04,Reservoir,RO1,50.55703,-63.20572,13.87,93.0605849277703,5.95,NA,NA
NA,RO1-08.7,RO1,2016,2,217,2016-08-04,Reservoir,RO1,50.52839,-63.23354,13.91,87.8646465930485,5.9,NA,NA
NA,RO1-08.8,RO1,2016,2,217,2016-08-04,Reservoir,RO1,50.49775,-63.25199,13.92,88.9852769528902,5.96,NA,NA
NA,RO1-08.9,RO1,2016,2,217,2016-08-04,Reservoir,RO1,50.46754,-63.23711,14.11,88.8280891300512,5.94,NA,NA
NA,RO1-09,RO1,2016,2,217,2016-08-04,Reservoir,RO1,50.45219,-63.23246,18.27,93.0319362615228,6.17,5.89526858057417,2599000
NA,RO1-09H,RO1,2016,2,217,2016-08-08,Deep,Deep,50.45187,-63.23296,14.8,NA,NA,NA,NA
NA,RO1-10,RO1,2016,2,227,2016-08-14,Reservoir,RO1,50.3895,-63.24347,17.1,97.7264150321997,6.34,6.02330699209763,2670833.33333333
NA,RO1-10D,RO1,2016,2,227,2016-08-14,Deep,Deep,50.3895,-63.24347,9.71,57.2532613849495,5.9,6.08032409722917,2002857.14285714
NA,RO1-11,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.44172,-63.22266,17.037,93.1557622206221,6.2,6.32889866960088,2725200
NA,RO1-11.1,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.44434,-63.2254,17.14,96.8985774339889,6.3,NA,NA
NA,RO1-11.2,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.44428,-63.23705,16.8,92.3412396309805,6.25,NA,NA
NA,RO1-11.3,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.45091,-63.24598,17.34,92.4025164509863,6.26,NA,NA
NA,RO1-11.4,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.44799,-63.24817,17.514,94.5291539108535,6.29,NA,NA
NA,RO1-11.5,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.43232,-63.23273,17.73,101.071424400583,6.3,NA,NA
NA,RO1-12,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.43068,-63.21952,17.4,98.6543156973649,6.25,5.83825147544263,1630875
NA,RO1-12.1,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.43347,-63.21724,18.19,101.206887768139,6.3,NA,NA
NA,RO1-12.2,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.42899,-63.21512,18.185,103.51059450841,6.25,NA,NA
NA,RO1-12.3,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.41917,-63.22665,17.08,96.0026543461231,6.22,NA,NA
NA,RO1-13,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.40557,-63.23331,17.467,101.795704404252,6.35,6.01230369110733,1325400
NA,RO1-13.1,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.39657,-63.2286,18.82,79.86478112191,6.03,NA,NA
NA,RO1-13.2,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.38232,-63.23814,18.87,74.534233771666,5.82,NA,NA
NA,RO1-13.3,RO1,2016,2,228,2016-08-15,Reservoir,RO1,50.38796,-63.2409,18.8,98.1592625096555,6.26,NA,NA
NA,RO2-46,RO2,2016,2,218,2016-08-05,Reservoir,RO2,50.8881,-63.22749,21.3,108.506939589885,6.13,5.58817645293588,1911125
NA,RO2-46.1,RO2,2016,2,218,2016-08-05,Reservoir,RO2,50.87874,-63.22744,22.3,106.794185365664,6.35,NA,NA
NA,RO2-46.2,RO2,2016,2,218,2016-08-05,Reservoir,RO2,50.88166,-63.21689,20.3,100.625143917475,6.32,NA,NA
NA,RO2-46.3,RO2,2016,2,218,2016-08-05,Reservoir,RO2,50.87791,-63.20246,22.17,99.4825853742953,6.3,NA,NA
NA,RO2-46.4,RO2,2016,2,218,2016-08-05,Reservoir,RO2,50.87598,-63.19194,23.6,100.581399040577,6.32,NA,NA
NA,RO2-46.5,RO2,2016,2,218,2016-08-05,Reservoir,RO2,50.86808,-63.18014,21.61,105.182320179702,6.25,NA,NA
NA,RO2-47,RO2,2016,2,218,2016-08-05,Reservoir,RO2,50.85912,-63.1628,20.72,100.182030358934,6.33,5.7372211663499,1861625
NA,RO2-47.1,RO2,2016,2,218,2016-08-05,Reservoir,RO2,50.8532,-63.14444,20.12,96.9012519207175,6.24,NA,NA
NA,RO2-48,RO2,2016,2,220,2016-08-07,Reservoir,RO2,51.00187,-63.34712,19.45,110.730953796126,6.22,5.33360008002401,1694000
NA,RO2-49,RO2,2016,2,220,2016-08-07,Reservoir,RO2,51.02136,-63.30664,20.32,114.866873306,6.44,5.39511853556067,1848000
NA,RO2-50,RO2,2016,2,220,2016-08-07,Reservoir,RO2,51.05091,-63.19594,19.87,114.123601871969,6.38,5.41712513754126,1840500
NA,RO2-51,RO2,2016,2,220,2016-08-07,Reservoir,RO2,51.01549,-63.25632,19.6,110.912598753122,6.38,5.4186255876763,1319650
NA,RO2-52,RO2,2016,2,221,2016-08-08,Reservoir,RO2,50.94286,-63.34372,19.19,113.851687723357,6.27,5.32859857957387,1450200
NA,RO2-53,RO2,2016,2,221,2016-08-08,Reservoir,RO2,50.95873,-63.30883,19.61,109.475450367831,6.42,5.25107532259678,1780250
NA,RO2-54,RO2,2016,2,221,2016-08-08,Reservoir,RO2,50.86029,-63.18496,20.31,110.609288413095,6.37,5.52765829748925,1411800
NA,RO2-55,RO2,2016,2,223,2016-08-10,Reservoir,RO2,50.8422,-63.18331,19.04,91.1099020713648,6.24,5.45013504051215,1734625
NA,RO2-55.1,RO2,2016,2,223,2016-08-10,Reservoir,RO2,50.83755,-63.19572,19.37,95.5029918123814,6.31,NA,NA
NA,RO2-55.2,RO2,2016,2,223,2016-08-10,Reservoir,RO2,50.8258,-63.20204,19.47,97.0728730624282,6.34,NA,NA
NA,RO2-55.3,RO2,2016,2,223,2016-08-10,Reservoir,RO2,50.82722,-63.18247,20.39,97.8484197453575,6.19,NA,NA
NA,RO2-55.4,RO2,2016,2,223,2016-08-10,Reservoir,RO2,50.81896,-63.18791,19.61,100.828274883126,6.27,NA,NA
NA,RO2-56,RO2,2016,2,223,2016-08-10,Reservoir,RO2,50.7984,-63.20644,19.5,101.06623417711,6.28,5.87826347904371,2895800
NA,RO2-56.1,RO2,2016,2,223,2016-08-10,Reservoir,RO2,50.79763,-63.19885,18.99,110.320419973156,6.17,NA,NA
NA,RO2-56.2,RO2,2016,2,223,2016-08-10,Reservoir,RO2,50.77128,-63.18694,20.58,104.860528817963,6.21,NA,NA
NA,RO2-56.3,RO2,2016,2,223,2016-08-10,Reservoir,RO2,50.77436,-63.19558,19.57,104.466475264545,6.19,NA,NA
NA,RO2-56.4,RO2,2016,2,223,2016-08-10,Reservoir,RO2,50.76974,-63.22297,20.48,103.313287726974,6.25,NA,NA
NA,RO2-57,RO2,2016,2,223,2016-08-10,Reservoir,RO2,50.75955,-63.2112,19.39,98.1046789469097,6.2,5.55266579973992,1581125
NA,RO2-58,RO2,2016,2,224,2016-08-11,Reservoir,RO2,50.73849,-63.23518,19.36,96.0485506205999,6.21,5.5111533460038,1709125
NA,RO2-58.1,RO2,2016,2,224,2016-08-11,Reservoir,RO2,50.74905,-63.23471,19.84,98.4001316787834,6.31,NA,NA
NA,RO2-58.2,RO2,2016,2,224,2016-08-11,Reservoir,RO2,50.7435,-63.22235,19.693,99.1972232700896,6.34,NA,NA
NA,RO2-59,RO2,2016,2,224,2016-08-11,Reservoir,RO2,50.71978,-63.2624,17.43,103.33522553566,5.87,7.28768630589177,2001000
NA,RO2-59.1,RO2,2016,2,224,2016-08-11,Reservoir,RO2,50.71518,-63.25807,19.244,95.4617410960629,6.24,NA,NA
NA,RO2-59.2,RO2,2016,2,224,2016-08-11,Reservoir,RO2,50.70415,-63.24265,20.022,101.989179068115,6.42,NA,NA
NA,RO2-60,RO2,2016,2,224,2016-08-11,Reservoir,RO2,50.69999,-63.23962,19.675,101.298430271854,6.29,5.50515154546364,1357400
NA,RO2-60.1,RO2,2016,2,224,2016-08-11,Reservoir,RO2,50.67657,-63.26608,20.592,100.682100182701,6.35,NA,NA
NA,RO2-61,RO2,2016,2,226,2016-08-13,Reservoir,RO2,50.6547,-63.26506,19.38,101.25110356963,6.42,5.57367210163049,1454575
NA,RO2-61D,RO2,2016,2,226,2016-08-13,Deep,Deep,50.6547,-63.26506,4.727,41.8976784672216,6.05,6.09482844853456,2843020.83333333
NA,SW33,NA,2016,2,217,2016-08-04,Soilwater,Soilwater,51.36618,-63.87583,NA,NA,NA,34.0113165605739,NA
NA,SW34,NA,2016,2,217,2016-08-04,Soilwater,Soilwater,51.36654,-63.87719,NA,NA,NA,41.0139436192786,NA
NA,SW35,NA,2016,2,218,2016-08-05,Soilwater,Soilwater,51.21284,-63.92261,NA,NA,NA,5.79367485096494,NA
NA,SW36,NA,2016,2,218,2016-08-05,Soilwater,Soilwater,51.2095,-63.92092,NA,NA,NA,15.5749216934425,NA
NA,SW37,NA,2016,2,220,2016-08-07,Soilwater,Soilwater,51.20212,-63.9233,NA,NA,NA,11.1255936142265,NA
NA,SW39,NA,2016,2,220,2016-08-07,Soilwater,Soilwater,51.18631,-63.93174,NA,NA,NA,32.5836111953117,NA
NA,SW40,NA,2016,2,222,2016-08-09,Soilwater,Soilwater,51.303572,-63.869197,NA,NA,NA,3.56168535919976,NA
NA,SW42,NA,2016,2,223,2016-08-10,Soilwater,Soilwater,51.30536,-63.8649,NA,NA,NA,2.50025260179853,NA
NA,SW43,NA,2016,2,223,2016-08-10,Soilwater,Soilwater,51.30408,-63.85194,NA,NA,NA,3.95523896130141,NA
NA,T49_C2,TR,2016,2,228,2016-08-15,Tributary,Tributary,50.42857,-63.21352,15,82.510559567007,5.62,NA,NA
